"id","delivery_person_id","deliverypersonage","deliverypersonratings","restaurant_latitude","restaurant_longitude","delivery_location_latitude","delivery_location_longitude","order_date","weather","road_traffic_density","vehicle_condition","type_of_order","type_of_vehicle","multiple_deliveries","festival","city","name","time_ordered","time_order_picked"
"0xc2e8",KNPRES16DEL01,33.000000,4.800000,26.482581,80.315628,26.522581,80.355628,2022-02-15,Fog,High,0,Drinks,motorcycle,1.000000,false,Metropolitian,object,13:15:00,13:20:00
"0x2995",PUNERES19DEL02,39.000000,4.900000,18.563934,73.915367,18.693935,74.045367,2022-03-27,Stormy,Jam,0,Drinks,motorcycle,0.000000,false,Metropolitian,object,21:15:00,21:25:00
"0x26e8",CHENRES03DEL02,39.000000,4.300000,13.091809,80.219104,13.221809,80.349104,2022-03-10,Fog,Low,0,Snack,motorcycle,1.000000,false,Metropolitian,object,23:10:00,23:20:00
"0x32cc",MYSRES010DEL02,,,12.321214,76.621094,12.371214,76.671094,2022-03-07,Fog,Jam,2,Drinks,motorcycle,0.000000,false,Metropolitian,object,,20:40:00
"0x2c2c",HYDRES06DEL01,27.000000,4.900000,17.455894,78.375467,17.465894,78.385467,2022-03-26,Sandstorms,Low,1,Buffet,motorcycle,0.000000,false,Urban,object,10:10:00,10:25:00
"0x2c0f",RANCHIRES08DEL03,32.000000,4.900000,23.353783,85.326967,23.383783,85.356967,2022-03-19,Cloudy,Medium,2,Drinks,scooter,1.000000,false,Urban,object,18:20:00,18:35:00
"0x60ac",VADRES03DEL01,22.00,4.60,22.32,73.17,22.39,73.24,2022-03-20,Fog,Jam,0,Snack,motorcycle,1.00,true,Metropolitian,object,20:40:00,20:50:00
"0x5491",PUNERES12DEL03,21.000000,4.700000,18.520016,73.830547,18.550016,73.860547,2022-03-01,Windy,Low,2,Buffet,scooter,1.000000,false,Metropolitian,object,23:20:00,23:25:00
"0xccd8",KOLRES12DEL02,33.000000,4.000000,22.551084,88.354127,22.601084,88.404127,2022-02-15,Windy,Low,0,Snack,motorcycle,1.000000,false,Metropolitian,object,23:40:00,23:50:00
"0x77b3",COIMBRES010DEL01,39.000000,4.800000,11.003008,76.975440,11.013008,76.985440,2022-04-05,Fog,Low,2,Meal,scooter,1.000000,false,,object,09:25:00,09:30:00
"0x92fb",CHENRES16DEL02,23.000000,4.700000,13.049645,80.242268,13.069645,80.262268,2022-03-07,Stormy,Low,1,Meal,scooter,,false,Urban,object,10:50:00,10:55:00
"0x4128",HYDRES07DEL03,33.000000,4.600000,17.424114,78.347554,17.454114,78.377554,2022-04-03,Sandstorms,Low,1,Snack,scooter,1.000000,false,Metropolitian,object,22:40:00,22:55:00
"0xc358",GOARES08DEL03,20.000000,4.900000,15.556561,73.763633,15.616561,73.823633,2022-02-17,Windy,Jam,1,Drinks,scooter,1.000000,false,Urban,object,20:30:00,20:35:00
"0xf3a",MYSRES03DEL02,27.000000,4.700000,12.299524,76.642620,12.379524,76.722620,2022-04-04,Stormy,Low,2,Buffet,motorcycle,0.000000,false,Metropolitian,object,23:30:00,23:45:00
"0x59fa",RANCHIRES03DEL01,33.00,4.80,0.00,0.00,0.07,0.07,2022-03-18,Sandstorms,Low,2,Meal,motorcycle,0.00,false,Urban,object,23:50:00,00:00:00
"0xb625",VADRES19DEL01,23.000000,4.800000,22.311844,73.165081,22.321844,73.175081,2022-03-19,Stormy,Low,1,Drinks,scooter,1.000000,false,Urban,object,09:35:00,09:45:00
"0x850a",CHENRES18DEL03,25.000000,4.700000,12.981615,80.231598,13.011615,80.261598,2022-03-01,Cloudy,Jam,2,Meal,electric_scooter,1.000000,false,Metropolitian,object,20:35:00,20:45:00
"0x231d",SURRES16DEL03,,,21.160437,72.774209,21.190437,72.804209,2022-03-13,,,1,Buffet,scooter,1.000000,false,Metropolitian,object,,17:50:00
"0x7b8a",JAPRES14DEL02,35.000000,4.500000,26.888420,75.800689,27.018420,75.930689,2022-03-10,Windy,Medium,1,Drinks,scooter,1.000000,false,Metropolitian,object,17:25:00,17:40:00
"0x3aed",INDORES05DEL03,31.000000,4.500000,22.727021,75.884167,22.757021,75.914167,2022-03-11,Sunny,Jam,1,Snack,scooter,1.000000,false,Metropolitian,object,20:25:00,20:40:00
"0x1f31",RANCHIRES11DEL03,38.000000,4.000000,23.359194,85.325447,23.419194,85.385447,2022-04-01,Fog,Jam,0,Drinks,motorcycle,0.000000,false,Metropolitian,object,19:40:00,19:45:00
"0xcd88",KOLRES13DEL01,24.000000,4.900000,22.553227,88.353273,22.563227,88.363273,2022-02-17,Windy,Low,1,Buffet,scooter,1.000000,false,Metropolitian,object,10:35:00,10:40:00
"0x269e",INDORES18DEL01,28.000000,4.700000,22.753839,75.897429,22.823839,75.967429,2022-03-29,Sunny,Jam,0,Buffet,motorcycle,1.000000,false,Metropolitian,object,21:10:00,21:20:00
"0xd277",AURGRES11DEL01,38.00,4.30,0.00,0.00,0.01,0.01,2022-02-17,Windy,Low,0,Buffet,motorcycle,0.00,false,Metropolitian,object,09:55:00,10:05:00
"0x38fa",JAPRES05DEL03,34.000000,4.200000,26.905287,75.794592,26.995287,75.884592,2022-03-29,Windy,Jam,2,Snack,scooter,2.000000,false,Metropolitian,object,19:30:00,19:35:00
"0x7d8e",COIMBRES19DEL01,37.000000,4.400000,11.022298,76.998349,11.032298,77.008349,2022-03-11,Stormy,Low,0,Buffet,motorcycle,1.000000,false,Urban,object,10:45:00,10:55:00
"0x53e5",VADRES13DEL01,24.000000,4.500000,22.310237,73.158921,22.320237,73.168921,2022-03-30,Windy,Low,1,Drinks,scooter,,false,Metropolitian,object,08:40:00,08:50:00
"0xd6a5",LUDHRES05DEL01,24.000000,4.900000,30.905562,75.832841,30.945562,75.872841,2022-02-13,Windy,Medium,0,Drinks,motorcycle,0.000000,false,Metropolitian,object,16:10:00,16:15:00
"0x3f7f",BANGRES11DEL03,33.000000,4.800000,12.934365,77.616155,12.964365,77.646155,2022-04-03,Cloudy,Jam,0,Meal,motorcycle,0.000000,false,Metropolitian,object,20:30:00,20:35:00
"0x57bd",PUNERES01DEL03,35.000000,4.900000,18.569156,73.774723,18.659156,73.864723,2022-03-25,Sandstorms,Low,2,Snack,electric_scooter,0.000000,false,Urban,object,23:55:00,00:00:00
"0x55d4",COIMBRES06DEL02,36.000000,4.300000,11.021278,76.995017,11.101278,77.075017,2022-04-06,Stormy,Jam,0,Meal,motorcycle,1.000000,false,Urban,object,20:00:00,20:10:00
"0x3270",MYSRES01DEL02,29.000000,4.700000,12.311072,76.654878,12.331072,76.674878,2022-03-19,Sunny,Low,0,Buffet,motorcycle,0.000000,false,Urban,object,09:50:00,09:55:00
"0xab70",PUNERES08DEL03,26.00000,4.90000,18.53408,73.89852,18.62408,73.98852,2022-04-06,Fog,Jam,0,Snack,motorcycle,1.00000,false,Metropolitian,object,19:45:00,19:55:00
"0x748f",JAPRES19DEL02,30.000000,4.700000,26.913726,75.752820,27.043726,75.882820,2022-03-08,Sunny,Medium,0,Drinks,motorcycle,,false,Metropolitian,object,18:50:00,18:55:00
"0xb61e",PUNERES19DEL03,23.000000,4.600000,18.563934,73.915367,18.593934,73.945367,2022-03-11,Sandstorms,Jam,1,Snack,motorcycle,1.000000,false,Metropolitian,object,22:00:00,22:05:00
"0x720d",SURRES01DEL03,30.000000,5.000000,21.186438,72.794115,21.216438,72.824115,2022-03-03,Stormy,Medium,1,Buffet,motorcycle,1.000000,false,Metropolitian,object,18:25:00,18:30:00
"0xab01",MYSRES13DEL01,34.000000,4.700000,12.310972,76.659264,12.320972,76.669264,2022-03-07,Windy,Low,1,Snack,motorcycle,1.000000,false,Metropolitian,object,09:50:00,10:05:00
"0x17a7",RANCHIRES19DEL01,34.000000,4.900000,23.333017,85.317200,23.403017,85.387200,2022-03-14,Windy,Low,0,Snack,motorcycle,0.000000,false,Urban,object,22:50:00,23:05:00
"0x1d0b",RANCHIRES11DEL01,35.000000,4.600000,23.359194,85.325447,23.399194,85.365447,2022-03-24,Sunny,Medium,0,Meal,motorcycle,0.000000,false,Metropolitian,object,15:40:00,15:55:00
"0xad45",CHENRES02DEL01,22.000000,4.600000,13.086438,80.220672,13.196438,80.330672,2022-04-06,Sandstorms,Low,0,Drinks,motorcycle,0.000000,false,Metropolitian,object,23:40:00,23:45:00
"0x2d49",JAPRES02DEL02,27.000000,4.600000,26.914142,75.805704,26.994142,75.885704,2022-03-14,Sandstorms,Jam,2,Buffet,scooter,1.000000,false,Metropolitian,object,20:15:00,20:25:00
"0xcdbe",LUDHRES11DEL01,34.000000,3.500000,30.893081,75.821495,31.003081,75.931495,2022-02-18,Cloudy,Low,1,Buffet,motorcycle,1.000000,false,Metropolitian,object,23:55:00,00:00:00
"0x525a",BANGRES13DEL03,36.000000,4.900000,12.935662,77.614130,13.025662,77.704130,2022-04-06,Windy,Jam,0,Buffet,motorcycle,2.000000,true,Semi-Urban,object,20:40:00,20:55:00
"0x657",INDORES010DEL02,20.000000,4.600000,22.750040,75.902847,22.770040,75.922847,2022-03-28,Windy,Low,1,Buffet,motorcycle,0.000000,false,Urban,object,10:25:00,10:35:00
"0x8c0d",MUMRES12DEL01,20.000000,4.900000,19.207222,72.972281,19.317222,73.082281,2022-04-06,Windy,Jam,2,Buffet,scooter,0.000000,false,Metropolitian,object,20:35:00,20:50:00
"0x1975",PUNERES17DEL03,21.000000,4.000000,18.530963,73.828972,18.590963,73.888972,2022-03-17,Sandstorms,Low,0,Buffet,motorcycle,1.000000,false,Metropolitian,object,23:10:00,23:20:00
"0x355e",BANGRES19DEL03,25.000000,4.800000,12.914264,77.678400,12.974264,77.738400,2022-04-05,Stormy,Low,2,Meal,scooter,1.000000,false,Metropolitian,object,22:10:00,22:20:00
"0x573e",HYDRES09DEL02,32.000000,4.800000,17.431668,78.408321,17.561668,78.538321,2022-03-23,Cloudy,Medium,0,Meal,motorcycle,3.000000,false,Metropolitian,object,17:15:00,17:20:00
"0x567",MYSRES19DEL01,,,-12.334022,76.618203,12.404022,76.688203,2022-03-08,,,3,Drinks,motorcycle,1.000000,false,Metropolitian,object,,19:50:00
"0x19a3",SURRES19DEL03,24.000000,5.000000,21.149669,72.772629,21.209669,72.832629,2022-03-21,Sunny,Low,0,Snack,motorcycle,0.000000,false,Urban,object,23:20:00,23:25:00
"0xaee2",COIMBRES09DEL03,37.000000,4.200000,11.008638,76.984311,11.068638,77.044311,2022-03-24,Sandstorms,Jam,2,Snack,electric_scooter,0.000000,false,Metropolitian,object,21:30:00,21:45:00
"0x68ee",INDORES04DEL03,35.000000,4.900000,22.753659,75.903365,22.813659,75.963365,2022-03-13,Stormy,Medium,2,Buffet,scooter,1.000000,false,Urban,object,18:00:00,18:05:00
"0x573f",SURRES15DEL02,23.000000,4.600000,21.160522,72.771477,21.180522,72.791477,2022-04-01,Fog,Low,1,Snack,scooter,0.000000,false,Urban,object,09:00:00,09:10:00
"0x6c8f",COIMBRES07DEL02,21.000000,4.600000,10.961850,76.971082,11.011850,77.021082,2022-03-19,Stormy,Medium,1,Buffet,scooter,1.000000,false,Metropolitian,object,17:45:00,18:00:00
"0x1d3b",INDORES07DEL03,38.000000,4.500000,22.722634,75.886959,22.752634,75.916959,2022-03-21,Fog,Low,2,Snack,scooter,1.000000,false,Metropolitian,object,22:50:00,23:05:00
"0x6dd1",COIMBRES17DEL02,38.000000,4.900000,11.026117,76.944652,11.106117,77.024652,2022-03-12,Fog,Jam,1,Drinks,scooter,1.000000,false,Semi-Urban,object,19:45:00,19:55:00
"0x4dca",JAPRES17DEL02,20.000000,4.700000,26.892312,75.806896,26.942312,75.856896,2022-03-28,Stormy,Medium,2,Buffet,motorcycle,1.000000,false,Metropolitian,object,17:15:00,17:20:00
"0xa5ef",INDORES13DEL02,39.000000,4.700000,22.745049,75.892471,22.875049,76.022471,2022-03-31,Sunny,Low,2,Buffet,scooter,1.000000,false,,object,23:30:00,23:45:00
"0x4ca7",JAPRES17DEL01,26.000000,4.800000,26.892312,75.806896,26.932312,75.846896,2022-03-26,Windy,High,2,Buffet,motorcycle,0.000000,false,Metropolitian,object,14:20:00,14:25:00
"0xe050",KOLRES01DEL02,30.000000,4.600000,22.514688,88.393294,22.644688,88.523294,2022-02-18,Cloudy,Medium,0,Buffet,motorcycle,0.000000,false,Metropolitian,object,18:25:00,18:35:00
"0x7c59",MUMRES11DEL02,39.000000,4.600000,18.994237,72.825553,19.124237,72.955553,2022-03-18,Windy,Low,0,Snack,motorcycle,1.000000,false,Metropolitian,object,22:10:00,22:25:00
"0xcd6",COIMBRES12DEL01,,,11.000762,76.981876,11.040762,77.021876,2022-03-09,,,3,Meal,electric_scooter,1.000000,false,Metropolitian,object,,14:00:00
"0x3cc6",MUMRES13DEL02,28.000000,4.800000,19.178321,72.834715,19.198321,72.854715,2022-03-28,Windy,Low,2,Drinks,scooter,1.000000,false,Metropolitian,object,08:40:00,08:50:00
"0x38bc",BANGRES15DEL01,26.000000,4.900000,12.975377,77.696664,12.985377,77.706664,2022-03-28,Windy,Low,2,Drinks,scooter,1.000000,false,Metropolitian,object,09:50:00,10:00:00
"0x367d",INDORES06DEL01,24.000000,4.900000,22.728163,75.884212,22.738163,75.894212,2022-04-01,Sandstorms,Low,2,Buffet,motorcycle,0.000000,false,Metropolitian,object,11:00:00,11:05:00
"0xb649",HYDRES18DEL03,29.000000,4.800000,17.450851,78.379347,17.480851,78.409347,2022-03-05,Fog,Medium,1,Drinks,scooter,0.000000,false,Urban,object,18:35:00,18:40:00
"0xbafc",JAPRES06DEL02,20.000000,4.300000,26.911927,75.797282,26.931927,75.817282,2022-03-07,Stormy,Low,0,Meal,motorcycle,1.000000,false,Metropolitian,object,10:20:00,10:30:00
"0xc333",ALHRES06DEL01,26.00,4.80,0.00,0.00,0.01,0.01,2022-02-13,Cloudy,High,2,Snack,electric_scooter,1.00,false,Metropolitian,object,11:20:00,11:35:00
"0xcbba",GOARES12DEL01,23.000000,4.500000,15.516833,73.768172,15.626833,73.878172,2022-02-14,Sunny,Jam,2,Meal,motorcycle,0.000000,false,Urban,object,19:10:00,19:20:00
"0xc5ec",KNPRES05DEL01,20.000000,4.700000,26.479108,80.315042,26.589108,80.425042,2022-02-12,Stormy,Jam,0,Buffet,motorcycle,0.000000,false,Metropolitian,object,20:00:00,20:10:00
"0x849",JAPRES010DEL03,33.000000,4.800000,26.921411,75.793604,26.981411,75.853604,2022-03-17,Sunny,Jam,0,Buffet,motorcycle,1.000000,false,Metropolitian,object,19:15:00,19:25:00
"0xaf23",PUNERES14DEL02,24.000000,4.800000,18.516216,73.842527,18.566216,73.892527,2022-03-26,Cloudy,Medium,2,Buffet,scooter,0.000000,false,Metropolitian,object,17:25:00,17:30:00
"0x8b02",VADRES13DEL01,31.000000,4.800000,22.310237,73.158921,22.320237,73.168921,2022-03-01,Sunny,Low,0,Buffet,motorcycle,0.000000,false,Metropolitian,object,08:45:00,09:00:00
"0x697e",HYDRES14DEL02,35.000000,5.000000,17.426228,78.407495,17.506228,78.487495,2022-03-25,Cloudy,Jam,1,Drinks,motorcycle,1.000000,false,Metropolitian,object,21:15:00,21:30:00
"0x6ae4",PUNERES03DEL02,23.000000,4.700000,18.554382,73.798206,18.574382,73.818206,2022-03-17,Windy,Low,1,Drinks,motorcycle,1.000000,false,Metropolitian,object,08:30:00,08:45:00
"0x5117",SURRES15DEL02,30.000000,4.600000,21.160522,72.771477,21.240522,72.851477,2022-03-31,Sunny,Low,1,Drinks,scooter,1.000000,false,Urban,object,22:10:00,22:20:00
"0x462a",BANGRES18DEL01,29.000000,4.800000,12.913041,77.683237,12.953041,77.723237,2022-03-13,Sandstorms,High,0,Meal,motorcycle,1.000000,false,Urban,object,13:45:00,13:50:00
"0x6126",RANCHIRES20DEL02,36.000000,4.600000,23.399250,85.390464,23.479250,85.470464,2022-03-20,Fog,Medium,0,Snack,motorcycle,2.000000,false,Metropolitian,object,19:00:00,19:15:00
"0xac98",MYSRES12DEL02,20.000000,4.600000,12.284747,76.625861,12.364747,76.705861,2022-03-29,Sunny,Jam,2,Meal,scooter,0.000000,false,Metropolitian,object,21:25:00,21:35:00
"0x4fa4",VADRES14DEL03,36.000000,4.900000,22.311603,73.165012,22.371603,73.225012,2022-03-17,Sunny,Low,0,Drinks,motorcycle,1.000000,false,Metropolitian,object,22:25:00,22:40:00
"0x296e",VADRES09DEL02,,,0.00,0.00,0.13,0.13,2022-03-08,Sandstorms,Medium,0,Drinks,motorcycle,1.00,false,Urban,object,,19:00:00
"0xa1ef",JAPRES12DEL02,22.000000,4.600000,26.902908,75.792934,26.952908,75.842934,2022-03-21,Windy,Jam,1,Buffet,motorcycle,1.000000,false,Metropolitian,object,21:35:00,21:50:00
"0x83df",MYSRES08DEL01,28.000000,4.600000,12.297954,76.665169,12.407954,76.775169,2022-03-06,Stormy,Low,0,Buffet,motorcycle,1.000000,false,Metropolitian,object,23:00:00,23:10:00
"0xe03b",AURGRES15DEL01,25.000000,4.200000,19.878028,75.317475,19.888028,75.327475,2022-02-13,Stormy,Low,0,Buffet,motorcycle,1.000000,false,Metropolitian,object,10:15:00,10:20:00
"0xa8c2",RANCHIRES20DEL01,29.000000,4.900000,23.399250,85.390464,23.509250,85.500464,2022-03-06,Cloudy,Low,0,Meal,motorcycle,1.000000,false,Metropolitian,object,22:10:00,22:15:00
"0x985f",INDORES15DEL02,29.000000,4.700000,22.760072,75.892574,22.840072,75.972574,2022-03-20,Sandstorms,Jam,2,Meal,scooter,0.000000,false,Metropolitian,object,21:35:00,21:45:00
"0x8e96",CHENRES03DEL03,20.000000,5.000000,13.091809,80.219104,13.121809,80.249104,2022-04-01,Stormy,Low,2,Snack,scooter,0.000000,false,Urban,object,22:30:00,22:40:00
"0x146e",JAPRES20DEL01,31.000000,4.800000,26.956431,75.776649,26.966431,75.786649,2022-04-03,Cloudy,Low,0,Drinks,motorcycle,1.000000,false,Metropolitian,object,08:15:00,08:30:00
"0x88ae",BANGRES010DEL02,34.000000,4.600000,12.933298,77.614293,13.063298,77.744293,2022-03-27,Sunny,Jam,2,Buffet,scooter,1.000000,false,Metropolitian,object,21:35:00,21:40:00
"0x3606",JAPRES07DEL01,35.000000,4.600000,26.766536,75.837333,26.776536,75.847333,2022-03-07,Fog,Low,1,Meal,motorcycle,1.000000,false,Urban,object,09:25:00,09:40:00
"0x9e0a",SURRES15DEL02,28.000000,4.900000,21.160522,72.771477,21.240522,72.851477,2022-03-18,Stormy,Jam,0,Meal,motorcycle,0.000000,false,Metropolitian,object,19:25:00,19:35:00
"0x6e3d",RANCHIRES01DEL01,37.000000,4.600000,23.416792,85.316842,23.456792,85.356842,2022-03-30,Windy,Medium,1,Buffet,scooter,1.000000,false,Metropolitian,object,15:40:00,15:55:00
"0x796",INDORES18DEL02,34.000000,4.800000,22.753839,75.897429,22.773839,75.917429,2022-03-30,Sandstorms,Low,1,Meal,scooter,1.000000,false,Urban,object,10:00:00,10:05:00
"0x308d",COIMBRES18DEL02,23.000000,4.700000,11.020910,76.940432,11.100910,77.020432,2022-03-02,Stormy,Jam,1,Snack,motorcycle,0.000000,false,,object,21:35:00,21:45:00
"0x8887",JAPRES16DEL01,36.000000,4.600000,26.849596,75.800512,26.889596,75.840512,2022-03-19,Sunny,High,2,Buffet,scooter,1.000000,false,Metropolitian,object,14:30:00,14:40:00
"0x1c97",BANGRES19DEL01,35.000000,4.800000,12.914264,77.678400,12.954264,77.718400,2022-03-26,Stormy,High,1,Buffet,scooter,0.000000,false,Metropolitian,object,12:20:00,12:25:00
"0xc79e",AGRRES14DEL01,21.000000,4.900000,27.161850,78.040165,27.201850,78.080165,2022-02-13,Sunny,High,1,Buffet,motorcycle,0.000000,false,Urban,object,13:45:00,14:00:00
"0x7cbb",JAPRES010DEL03,23.000000,4.900000,26.921411,75.793604,26.951411,75.823604,2022-03-30,Sandstorms,Medium,1,Snack,scooter,1.000000,false,Urban,object,18:20:00,18:25:00
"0x1303",COIMBRES06DEL01,21.000000,4.500000,11.021278,76.995017,11.131278,77.105017,2022-03-08,Stormy,Low,2,Snack,scooter,0.000000,false,,object,22:35:00,22:45:00
"0x4649",VADRES07DEL02,36.00,4.40,0.00,0.00,0.05,0.05,2022-03-19,Fog,Medium,0,Drinks,motorcycle,1.00,false,Metropolitian,object,18:25:00,18:40:00
"0x86b2",CHENRES17DEL01,30.000000,4.800000,13.045479,80.233110,13.055479,80.243110,2022-03-19,Sandstorms,Low,1,Snack,scooter,0.000000,false,Metropolitian,object,08:25:00,08:35:00
"0x783c",RANCHIRES02DEL02,30.00,5.00,0.00,0.00,0.05,0.05,2022-03-03,Stormy,Medium,0,Drinks,motorcycle,1.00,false,Metropolitian,object,17:50:00,18:05:00
"0x8ddd",CHENRES08DEL01,34.000000,4.800000,13.022394,80.242439,13.032394,80.252439,2022-03-11,Sunny,High,0,Meal,motorcycle,1.000000,false,Metropolitian,object,11:35:00,11:45:00
"0xce64",DEHRES17DEL02,29.000000,4.900000,30.327968,78.046106,30.457968,78.176106,2022-02-16,Sandstorms,Low,0,Buffet,motorcycle,1.000000,false,Urban,object,22:40:00,22:50:00
"0xa282",HYDRES16DEL03,23.000000,4.900000,17.440827,78.393391,17.500827,78.453391,2022-03-26,Sunny,Low,0,Meal,motorcycle,1.000000,false,Metropolitian,object,23:40:00,23:50:00
"0xc63f",KOCRES12DEL03,27.000000,4.600000,9.988483,76.295211,10.078483,76.385211,2022-02-16,Stormy,Jam,0,Drinks,motorcycle,0.000000,false,Metropolitian,object,21:15:00,21:30:00
"0x400f",MUMRES19DEL02,31.000000,3.000000,19.131141,72.813074,19.261140,72.943074,2022-03-27,Sunny,Low,0,Meal,motorcycle,1.000000,false,Urban,object,22:20:00,22:30:00
"0x3368",BANGRES14DEL01,33.000000,4.100000,12.949934,77.699386,12.959934,77.709386,2022-04-01,Cloudy,High,0,Drinks,motorcycle,1.000000,false,Metropolitian,object,11:40:00,11:55:00
"0x9c3e",MUMRES08DEL03,22.000000,4.700000,19.065838,72.832658,19.155838,72.922658,2022-03-14,Stormy,Low,1,Meal,motorcycle,1.000000,false,Metropolitian,object,23:30:00,23:35:00
"0x85ff",MYSRES18DEL03,28.000000,4.500000,12.337928,76.617889,12.367928,76.647889,2022-03-11,Sandstorms,Jam,1,Snack,motorcycle,0.000000,false,Urban,object,20:10:00,20:15:00
"0x1de5",BANGRES02DEL01,32.000000,4.900000,12.970221,77.645396,13.040221,77.715396,2022-03-10,Windy,Low,1,Buffet,scooter,0.000000,false,Urban,object,22:25:00,22:40:00
"0x93a0",INDORES06DEL03,25.000000,4.800000,22.728163,75.884212,22.788163,75.944212,2022-04-01,Fog,Low,0,Snack,motorcycle,1.000000,false,Metropolitian,object,23:30:00,23:40:00
"0xc3d",MYSRES07DEL03,37.000000,4.200000,12.325461,76.632278,12.355461,76.662278,2022-03-15,Sandstorms,Jam,2,Drinks,motorcycle,2.000000,false,Metropolitian,object,20:10:00,20:25:00
"0x3b76",VADRES04DEL02,38.00,4.70,0.00,0.00,0.08,0.08,2022-04-04,Sandstorms,Jam,0,Buffet,motorcycle,1.00,false,Metropolitian,object,21:45:00,21:55:00
"0xa8a",RANCHIRES11DEL02,34.000000,4.500000,23.359194,85.325447,23.489194,85.455447,2022-03-23,Sandstorms,Medium,1,Drinks,scooter,1.000000,false,Metropolitian,object,18:10:00,18:25:00
"0xc2bd",ALHRES18DEL01,32.000000,5.000000,25.450317,81.831681,25.460317,81.841681,2022-02-11,Sunny,Low,0,Snack,motorcycle,1.000000,false,Metropolitian,object,10:55:00,11:10:00
"0x92bf",PUNERES20DEL03,32.000000,4.900000,18.592718,73.773572,18.682718,73.863572,2022-04-02,Stormy,Low,1,Buffet,scooter,1.000000,false,Metropolitian,object,23:45:00,00:00:00
"0x4074",JAPRES010DEL02,39.000000,4.900000,26.921411,75.793604,26.941411,75.813604,2022-03-17,Sunny,Low,2,Buffet,scooter,1.000000,false,Urban,object,10:55:00,11:05:00
"0x220c",HYDRES18DEL03,35.000000,4.500000,17.450851,78.379347,17.480851,78.409347,2022-03-30,Sunny,Jam,2,Drinks,scooter,1.000000,false,Urban,object,21:50:00,22:00:00
"0xdc0f",KNPRES03DEL02,33.000000,4.700000,26.469003,80.316344,26.519003,80.366344,2022-02-17,Windy,Low,1,Meal,motorcycle,1.000000,false,Metropolitian,object,22:10:00,22:15:00
"0x2b2e",MYSRES02DEL03,36.000000,4.800000,12.304569,76.643622,12.364569,76.703622,2022-03-15,Cloudy,Jam,0,Buffet,motorcycle,1.000000,false,Metropolitian,object,19:50:00,20:05:00
"0x7f5d",CHENRES20DEL01,28.000000,4.900000,12.975996,80.221898,13.015996,80.261898,2022-03-15,Fog,High,2,Meal,motorcycle,0.000000,false,Metropolitian,object,13:00:00,13:15:00
"0x7a46",MUMRES06DEL01,39.000000,5.000000,19.055831,72.833984,19.125831,72.903984,2022-03-14,Cloudy,Jam,1,Snack,scooter,1.000000,false,Metropolitian,object,19:45:00,20:00:00
"0x1bbc",MUMRES05DEL01,32.000000,4.600000,18.927584,72.832585,19.037584,72.942585,2022-03-20,Sunny,Low,2,Drinks,scooter,0.000000,false,Urban,object,22:25:00,22:40:00
"0x6d00",SURRES06DEL02,38.000000,4.700000,21.185047,72.808590,21.205047,72.828590,2022-03-24,Stormy,Low,2,Meal,scooter,1.000000,false,Metropolitian,object,10:55:00,11:10:00
"0xf98",VADRES06DEL03,28.000000,4.900000,22.312790,73.170283,22.342790,73.200283,2022-03-21,Windy,Low,1,Snack,motorcycle,0.000000,false,Urban,object,23:20:00,23:35:00
"0x58ee",INDORES14DEL01,39.000000,5.000000,22.761593,75.886362,22.771593,75.896362,2022-03-15,Fog,Low,1,Meal,motorcycle,1.000000,false,Metropolitian,object,09:45:00,09:50:00
